# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT42822 BlueField-2 integrated ConnectX-6 Dx network controller
# vendor: Mellanox Technologies
# physical id: 0
# bus info: pci@0000:03:00.0
# logical name: p0
# version: 00
# serial: 0c:42:a1:a4:89:c0
# capacity: 40Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list rom ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd 40000bt-fd autonegotiation
# configuration: autonegotiation=on broadcast=yes driver=mlx5_core driverversion=5.1-2.3.7 duplex=full firmware=24.28.2006 (MT_0000000477) ip=10.10.1.4 latency=0 link=yes multicast=yes
# resources: iomemory:e20-e1f irq:64 memory:e200000000-e201ffffff memory:e000000000-e0000fffff memory:e204000000-e205ffffff
#
# Device speed: 100000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information (via dmidecode)
# ========================================
# Getting SMBIOS data from sysfs.
# SMBIOS 3.1.1 present.
# 
# Handle 0x0004, DMI type 4, 48 bytes
# Processor Information
# 	Socket Designation: Socket 0
# 	Type: Central Processor
# 	Family: ARMv8
# 	Manufacturer: https://www.mellanox.com
# 	ID: 80 D0 1F 41 00 00 00 00
# 	Signature: Implementor 0x41, Variant 0x1, Architecture 15, Part 0xd08, Revision 0
# 	Version: Mellanox BlueField-2 [A0] A72(D08) r1p0
# 	Voltage: 0.8 V
# 	External Clock: 200 MHz
# 	Max Speed: 2500 MHz
# 	Current Speed: 2500 MHz
# 	Status: Populated, Enabled
# 	Upgrade: Other
# 	L1 Cache Handle: 0x0005
# 	L2 Cache Handle: 0x0006
# 	L3 Cache Handle: 0x0007
# 	Serial Number: Unspecified Serial Number
# 	Asset Tag: Unspecified Asset Tag
# 	Part Number: OPN: MBF2H516A-CENO
# 	Core Count: 8
# 	Core Enabled: 8
# 	Characteristics:
# 		64-bit capable
# 		Multi-Core
# 		Hardware Thread
# 		Enhanced Virtualization
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       16348520 kB
# ========================================
#
# System Information
# ========================================
# Linux linux 5.4.44-mlnx.14.gd7fb187 #1 SMP PREEMPT Tue Sep 15 16:18:01 UTC 2020 aarch64 aarch64 aarch64 GNU/Linux
# ========================================
#
# Start of test: 2020-12-29T02:49:10,497675002+00:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	3	0	5	939.67	11.73
0	3	0	10	1437.33	4.71
0	3	0	15	1449.33	0.47
0	3	0	20	1477.00	6.98
0	3	0	25	1463.67	2.05
0	3	5	1	888.00	10.68
0	3	5	5	930.67	7.59
0	3	5	10	1467.00	2.16
0	3	5	15	1447.67	2.62
0	3	5	20	1491.33	5.91
0	3	5	25	1462.33	3.09
0	3	10	1	876.33	5.25
0	3	10	5	956.67	14.06
0	3	10	10	1479.00	11.05
0	3	10	15	1446.00	1.63
0	3	10	20	1447.00	5.10
0	3	10	25	1487.33	10.87
0	3	15	1	881.33	1.25
0	3	15	5	951.67	13.10
0	3	15	10	1468.33	2.49
0	3	15	15	1453.67	3.77
0	3	15	20	1462.00	6.98
0	3	15	25	1469.00	9.27
0	3	20	1	870.33	1.70
0	3	20	5	929.67	18.66
0	3	20	10	1475.67	8.06
0	3	20	15	1454.33	6.24
0	3	20	20	1481.67	7.41
0	3	20	25	1484.67	9.98
0	3	25	1	885.67	0.94
0	3	25	5	912.67	1.25
0	3	25	10	1482.33	3.30
0	3	25	15	1459.00	9.80
0	3	25	20	1489.67	6.02
0	3	25	25	1466.33	4.71
0	4	0	1	1084.33	35.18
0	4	0	5	1256.00	4.97
0	4	0	10	1480.00	9.80
0	4	0	15	1467.00	5.72
0	4	0	20	1489.00	4.97
0	4	0	25	1484.67	4.50
0	4	5	1	1114.00	4.32
0	4	5	5	1331.67	109.22
0	4	5	10	1455.67	9.18
0	4	5	15	1466.33	6.85
0	4	5	20	1500.67	3.09
0	4	5	25	1482.67	4.50
0	4	10	1	1127.67	11.15
0	4	10	5	1241.67	7.41
0	4	10	10	1479.67	3.77
0	4	10	15	1461.00	7.79
0	4	10	20	1462.00	4.24
0	4	10	25	1473.33	4.78
0	4	15	1	1157.00	29.41
0	4	15	5	1248.00	6.98
0	4	15	10	1489.00	5.72
0	4	15	15	1467.00	9.42
0	4	15	20	1511.00	14.35
0	4	15	25	1484.67	2.36
0	4	20	1	1160.00	4.97
0	4	20	5	1245.67	16.78
0	4	20	10	1451.67	2.05
0	4	20	15	1461.00	2.83
0	4	20	20	1510.33	3.68
0	4	20	25	1509.67	7.76
0	4	25	1	1145.67	3.68
0	4	25	5	1243.33	8.34
0	4	25	10	1450.67	4.11
0	4	25	15	1456.67	2.36
0	4	25	20	1489.67	20.89
0	4	25	25	1487.67	0.94
0	5	0	1	968.00	8.98
0	5	0	5	1247.33	6.60
0	5	0	10	1449.00	1.41
0	5	0	15	1438.67	0.94
0	5	0	20	1440.00	1.63
0	5	0	25	1467.67	2.05
0	5	5	1	1029.67	57.33
0	5	5	5	1240.00	9.90
0	5	5	10	1462.67	1.25
0	5	5	15	1451.00	4.55
0	5	5	20	1444.33	1.25
0	5	5	25	1471.33	0.94
0	5	10	1	1002.33	11.90
0	5	10	5	1236.67	25.94
0	5	10	10	1434.67	0.47
0	5	10	15	1451.67	0.47
0	5	10	20	1487.00	0.82
0	5	10	25	1488.33	2.05
0	5	15	1	1018.00	11.52
0	5	15	5	1237.67	12.04
0	5	15	10	1434.00	2.16
0	5	15	15	1449.67	2.05
0	5	15	20	1486.33	1.25
0	5	15	25	1468.00	0.82
0	5	20	1	1066.00	25.66
0	5	20	5	1235.33	15.63
0	5	20	10	1467.67	3.68
0	5	20	15	1448.67	1.25
0	5	20	20	1485.67	1.70
0	5	20	25	1478.00	20.07
0	5	25	1	1030.67	9.18
0	5	25	5	1243.33	20.76
0	5	25	10	1434.00	1.63
0	5	25	15	1450.00	0.82
0	5	25	20	1489.33	3.86
0	5	25	25	1470.00	4.97
0	6	0	1	1295.67	5.25
0	6	0	5	1474.67	0.94
0	6	0	10	1795.33	0.47
0	6	0	15	1761.33	0.47
0	6	0	20	1755.00	0.82
0	6	0	25	1774.33	0.47
0	6	5	1	1403.33	4.19
0	6	5	5	1488.00	4.08
0	6	5	10	1774.00	1.41
0	6	5	15	1772.67	0.47
0	6	5	20	1776.00	16.87
0	6	5	25	1780.00	0.82
0	6	10	1	1402.00	7.12
0	6	10	5	1495.00	1.63
0	6	10	10	1778.00	0.82
0	6	10	15	1774.33	0.47
0	6	10	20	1766.33	2.62
0	6	10	25	1765.67	0.94
0	6	15	1	1415.33	5.44
0	6	15	5	1493.67	2.62
0	6	15	10	1776.33	2.36
0	6	15	15	1775.00	1.41
0	6	15	20	1762.33	2.05
0	6	15	25	1780.00	1.63
0	6	20	1	1406.00	3.56
0	6	20	5	1492.00	2.94
0	6	20	10	1777.00	1.41
0	6	20	15	1774.67	1.25
0	6	20	20	1799.33	0.47
0	6	20	25	1798.33	1.25
0	6	25	1	1418.67	5.73
0	6	25	5	1492.00	2.45
0	6	25	10	1783.00	9.93
0	6	25	15	1775.00	0.82
0	6	25	20	1798.33	0.94
0	6	25	25	1781.00	0.00
0	7	0	1	1211.67	31.04
0	7	0	5	1451.67	25.69
0	7	0	10	1894.67	0.94
0	7	0	15	1922.00	1.41
0	7	0	20	1891.33	0.47
0	7	0	25	1935.67	0.94
0	7	5	1	1270.67	48.92
0	7	5	5	1429.00	7.26
0	7	5	10	1908.33	0.47
0	7	5	15	1930.67	0.94
0	7	5	20	1897.00	2.83
0	7	5	25	1938.33	4.50
0	7	10	1	1288.33	81.14
0	7	10	5	1433.00	6.68
0	7	10	10	1995.00	1.63
0	7	10	15	1930.67	1.25
0	7	10	20	1897.67	1.25
0	7	10	25	1904.00	1.63
0	7	15	1	1338.00	25.51
0	7	15	5	1481.33	36.75
0	7	15	10	1990.67	0.47
0	7	15	15	1930.00	0.82
0	7	15	20	1898.00	0.82
0	7	15	25	1939.33	0.47
0	7	20	1	1358.33	10.21
0	7	20	5	1461.67	32.83
0	7	20	10	1908.00	1.41
0	7	20	15	1930.67	1.25
0	7	20	20	1986.00	0.82
0	7	20	25	1952.33	33.51
0	7	25	1	1355.67	16.34
0	7	25	5	1471.67	44.32
0	7	25	10	1995.00	2.16
0	7	25	15	1928.00	0.82
0	7	25	20	1897.67	1.25
0	7	25	25	1939.67	0.47
0	8	0	1	1035.67	7.04
0	8	0	5	1244.00	21.18
0	8	0	10	2161.00	0.82
0	8	0	15	2048.67	1.25
0	8	0	20	2139.33	1.25
0	8	0	25	2060.67	1.25
0	8	5	1	1173.67	29.49
0	8	5	5	1318.33	40.09
0	8	5	10	2004.67	0.47
0	8	5	15	2060.67	2.05
0	8	5	20	1990.00	1.41
0	8	5	25	2063.00	0.82
0	8	10	1	1216.00	5.72
0	8	10	5	1250.33	14.84
0	8	10	10	2172.67	6.24
0	8	10	15	2062.00	4.08
0	8	10	20	2152.33	2.05
0	8	10	25	2132.67	8.18
0	8	15	1	1197.00	13.14
0	8	15	5	1291.67	37.03
0	8	15	10	2173.00	4.97
0	8	15	15	2065.67	0.47
0	8	15	20	2147.00	2.94
0	8	15	25	2064.67	4.19
0	8	20	1	1233.00	3.27
0	8	20	5	1270.33	11.47
0	8	20	10	2172.00	2.94
0	8	20	15	2061.33	4.78
0	8	20	20	1991.33	0.47
0	8	20	25	2076.33	54.02
0	8	25	1	1245.00	6.98
0	8	25	5	1258.67	8.99
0	8	25	10	2012.33	0.47
0	8	25	15	2068.67	0.94
0	8	25	20	2007.67	17.44
0	8	25	25	2061.33	4.03

# End of test: 2020-12-29T07:59:19,169513442+00:00
