# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT42822 BlueField-2 integrated ConnectX-6 Dx network controller
# vendor: Mellanox Technologies
# physical id: 0
# bus info: pci@0000:03:00.0
# logical name: p0
# version: 00
# serial: 0c:42:a1:a4:8a:08
# capacity: 40Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list rom ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd 40000bt-fd autonegotiation
# configuration: autonegotiation=on broadcast=yes driver=mlx5_core driverversion=5.1-2.3.7 duplex=full firmware=24.28.1002 (MT_0000000477) ip=10.10.1.3 latency=0 link=yes multicast=yes
# resources: iomemory:e20-e1f irq:64 memory:e200000000-e201ffffff memory:e000000000-e0000fffff memory:e204000000-e205ffffff
#
# Device speed: 100000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information (via dmidecode)
# ========================================
# Getting SMBIOS data from sysfs.
# SMBIOS 3.1.1 present.
# 
# Handle 0x0004, DMI type 4, 48 bytes
# Processor Information
# 	Socket Designation: Socket 0
# 	Type: Central Processor
# 	Family: ARMv8
# 	Manufacturer: https://www.mellanox.com
# 	ID: 80 D0 1F 41 00 00 00 00
# 	Signature: Implementor 0x41, Variant 0x1, Architecture 15, Part 0xd08, Revision 0
# 	Version: Mellanox BlueField-2 [A0] A72(D08) r1p0
# 	Voltage: 0.8 V
# 	External Clock: 200 MHz
# 	Max Speed: 2500 MHz
# 	Current Speed: 2500 MHz
# 	Status: Populated, Enabled
# 	Upgrade: Other
# 	L1 Cache Handle: 0x0005
# 	L2 Cache Handle: 0x0006
# 	L3 Cache Handle: 0x0007
# 	Serial Number: Unspecified Serial Number
# 	Asset Tag: Unspecified Asset Tag
# 	Part Number: OPN: MBF2H516A-CENO
# 	Core Count: 8
# 	Core Enabled: 8
# 	Characteristics:
# 		64-bit capable
# 		Multi-Core
# 		Hardware Thread
# 		Enhanced Virtualization
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       16348520 kB
# ========================================
#
# System Information
# ========================================
# Linux localhost.localdomain 5.4.44-mlnx.14.gd7fb187 #1 SMP PREEMPT Tue Sep 15 16:18:01 UTC 2020 aarch64 aarch64 aarch64 GNU/Linux
# ========================================
#
# Start of test: 2020-12-29T17:58:40,109298473+00:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	3	0	5	1917.33	32.10
0	3	0	10	3003.67	7.41
0	3	0	15	3025.00	15.64
0	3	0	20	3002.00	12.75
0	3	0	25	2993.67	10.21
0	3	5	1	1885.33	43.41
0	3	5	5	1931.00	33.24
0	3	5	10	3015.33	16.11
0	3	5	15	3005.67	8.06
0	3	5	20	3011.67	8.18
0	3	5	25	3008.00	5.89
0	3	10	1	1849.33	17.33
0	3	10	5	1912.33	52.58
0	3	10	10	3018.00	9.27
0	3	10	15	3016.33	4.64
0	3	10	20	3013.00	4.55
0	3	10	25	3002.00	8.83
0	3	15	1	1891.00	46.18
0	3	15	5	1893.00	71.42
0	3	15	10	3017.00	21.23
0	3	15	15	3007.33	4.64
0	3	15	20	3006.67	4.99
0	3	15	25	3004.00	5.72
0	3	20	1	1849.33	12.66
0	3	20	5	1933.33	67.42
0	3	20	10	3001.33	10.66
0	3	20	15	3006.33	6.02
0	3	20	20	3004.33	3.40
0	3	20	25	3005.33	8.81
0	3	25	1	1921.00	54.49
0	3	25	5	1924.00	41.72
0	3	25	10	3015.33	4.78
0	3	25	15	3020.33	18.93
0	3	25	20	2998.67	5.44
0	3	25	25	2996.33	4.11
0	4	0	1	2125.33	4.92
0	4	0	5	2506.33	15.63
0	4	0	10	2923.33	3.30
0	4	0	15	2956.67	3.77
0	4	0	20	2956.67	0.94
0	4	0	25	2958.33	4.78
0	4	5	1	2210.67	19.36
0	4	5	5	2492.67	37.24
0	4	5	10	2950.33	4.50
0	4	5	15	2969.00	7.35
0	4	5	20	2982.00	9.93
0	4	5	25	2991.67	6.94
0	4	10	1	2271.33	37.62
0	4	10	5	2478.67	43.62
0	4	10	10	2953.00	4.24
0	4	10	15	2969.00	6.48
0	4	10	20	2973.33	3.30
0	4	10	25	2985.33	7.85
0	4	15	1	2247.67	40.09
0	4	15	5	2503.33	5.44
0	4	15	10	2950.00	0.82
0	4	15	15	2970.67	7.41
0	4	15	20	2974.33	4.11
0	4	15	25	2982.00	8.98
0	4	20	1	2252.67	42.50
0	4	20	5	2477.67	28.76
0	4	20	10	2959.00	6.53
0	4	20	15	2967.33	1.89
0	4	20	20	2979.67	9.57
0	4	20	25	2984.67	7.85
0	4	25	1	2275.33	31.46
0	4	25	5	2453.00	22.23
0	4	25	10	2951.33	5.44
0	4	25	15	2968.00	7.87
0	4	25	20	2979.67	9.39
0	4	25	25	2986.00	3.56
0	5	0	1	1982.33	17.33
0	5	0	5	2495.00	23.54
0	5	0	10	2896.67	2.62
0	5	0	15	2928.00	7.79
0	5	0	20	2931.00	6.38
0	5	0	25	2944.00	1.41
0	5	5	1	2083.67	19.60
0	5	5	5	2488.33	27.82
0	5	5	10	2925.67	3.09
0	5	5	15	2943.33	1.70
0	5	5	20	2945.00	3.74
0	5	5	25	2944.00	0.82
0	5	10	1	2099.33	2.49
0	5	10	5	2444.00	36.67
0	5	10	10	2933.00	4.08
0	5	10	15	2945.00	8.04
0	5	10	20	2943.33	2.62
0	5	10	25	2943.00	2.16
0	5	15	1	2091.67	21.56
0	5	15	5	2445.67	44.13
0	5	15	10	2925.00	5.10
0	5	15	15	2946.00	4.24
0	5	15	20	2946.67	0.94
0	5	15	25	2941.33	0.47
0	5	20	1	2117.67	50.37
0	5	20	5	2418.33	13.10
0	5	20	10	2933.33	6.94
0	5	20	15	2940.67	4.50
0	5	20	20	2945.00	2.94
0	5	20	25	2942.67	1.70
0	5	25	1	2101.67	16.74
0	5	25	5	2427.00	16.57
0	5	25	10	2923.67	1.70
0	5	25	15	2942.00	1.41
0	5	25	20	2944.33	1.25
0	5	25	25	2941.67	1.70
0	6	0	1	2687.33	6.85
0	6	0	5	2973.33	7.36
0	6	0	10	3572.00	1.41
0	6	0	15	3576.67	2.62
0	6	0	20	3558.00	0.82
0	6	0	25	3541.67	4.64
0	6	5	1	2931.00	14.35
0	6	5	5	3005.00	3.74
0	6	5	10	3600.00	2.16
0	6	5	15	3597.67	2.49
0	6	5	20	3575.00	1.63
0	6	5	25	3550.33	0.47
0	6	10	1	2956.00	19.82
0	6	10	5	3020.67	9.67
0	6	10	10	3606.00	0.82
0	6	10	15	3597.67	0.94
0	6	10	20	3576.33	1.70
0	6	10	25	3551.67	0.47
0	6	15	1	2988.00	3.56
0	6	15	5	3025.33	5.56
0	6	15	10	3607.33	4.03
0	6	15	15	3597.67	1.25
0	6	15	20	3576.33	1.25
0	6	15	25	3554.67	1.70
0	6	20	1	2969.33	14.38
0	6	20	5	3014.67	8.26
0	6	20	10	3608.33	0.47
0	6	20	15	3601.00	0.82
0	6	20	20	3578.00	5.35
0	6	20	25	3553.33	0.94
0	6	25	1	2985.00	2.16
0	6	25	5	3019.67	5.19
0	6	25	10	3606.33	0.47
0	6	25	15	3598.67	2.05
0	6	25	20	3576.67	1.89
0	6	25	25	3550.67	4.71
0	7	0	1	2727.33	18.37
0	7	0	5	3082.67	3.68
0	7	0	10	4049.00	2.16
0	7	0	15	4042.00	30.41
0	7	0	20	3994.00	46.37
0	7	0	25	4025.00	1.63
0	7	5	1	2959.33	16.21
0	7	5	5	3198.00	16.39
0	7	5	10	4078.33	1.70
0	7	5	15	4080.33	1.70
0	7	5	20	4022.00	22.73
0	7	5	25	4031.00	13.93
0	7	10	1	2999.00	28.18
0	7	10	5	3196.00	12.83
0	7	10	10	4085.67	1.25
0	7	10	15	4082.33	5.91
0	7	10	20	4052.00	2.45
0	7	10	25	4044.67	2.05
0	7	15	1	3013.00	35.69
0	7	15	5	3151.00	9.93
0	7	15	10	4081.33	3.40
0	7	15	15	4079.67	5.79
0	7	15	20	4040.67	13.91
0	7	15	25	4037.67	2.87
0	7	20	1	3014.00	77.13
0	7	20	5	3198.67	3.40
0	7	20	10	4082.33	2.62
0	7	20	15	4043.00	18.06
0	7	20	20	4055.33	2.62
0	7	20	25	4032.67	6.34
0	7	25	1	2997.00	101.60
0	7	25	5	3205.33	15.37
0	7	25	10	4075.67	13.91
0	7	25	15	4042.00	35.90
0	7	25	20	4026.67	36.55
0	7	25	25	3994.00	36.08
0	8	0	1	2152.00	21.77
0	8	0	5	2685.33	28.71
0	8	0	10	4453.67	2.49
0	8	0	15	4448.00	0.00
0	8	0	20	4397.00	2.16
0	8	0	25	4380.67	3.77
0	8	5	1	2426.67	30.07
0	8	5	5	2643.67	32.07
0	8	5	10	4475.00	3.74
0	8	5	15	4465.00	4.97
0	8	5	20	4405.33	1.70
0	8	5	25	4388.33	1.25
0	8	10	1	2443.33	58.77
0	8	10	5	2744.67	24.28
0	8	10	10	4478.33	2.05
0	8	10	15	4465.00	2.94
0	8	10	20	4412.67	2.49
0	8	10	25	4391.67	3.09
0	8	15	1	2498.00	37.85
0	8	15	5	2712.33	55.99
0	8	15	10	4475.67	1.70
0	8	15	15	4459.00	7.79
0	8	15	20	4380.00	18.71
0	8	15	25	4390.33	1.25
0	8	20	1	2544.33	26.04
0	8	20	5	2735.00	17.96
0	8	20	10	4481.00	1.41
0	8	20	15	4468.33	3.86
0	8	20	20	4412.00	1.63
0	8	20	25	4391.00	1.41
0	8	25	1	2590.00	12.83
0	8	25	5	2732.67	23.80
0	8	25	10	4465.00	21.21
0	8	25	15	4464.33	1.70
0	8	25	20	4410.33	2.49
0	8	25	25	4394.67	2.62

# End of test: 2020-12-29T23:08:47,384886412+00:00
