# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT27710 Family [ConnectX-4 Lx]
# vendor: Mellanox Technologies
# physical id: 0.1
# bus info: pci@0000:03:00.1
# logical name: ens1f1
# version: 00
# serial: 9c:dc:71:5d:51:d1
# capacity: 25Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd autonegotiation
# configuration: autonegotiation=off broadcast=yes driver=mlx5_core driverversion=5.0-0 duplex=full firmware=14.18.2030 (HP_2420110034) ip=10.10.1.1 latency=0 link=yes multicast=yes
# resources: irq:17 memory:96000000-97ffffff memory:39ffef00000-39fff6fffff
#
# Device speed: 25000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information
# ========================================
# cpu0: socket 0, 3400000 KHz
# cpu1: socket 0, 3400000 KHz
# cpu2: socket 0, 3400000 KHz
# cpu3: socket 0, 3400000 KHz
# cpu4: socket 0, 3400000 KHz
# cpu5: socket 0, 3400000 KHz
# cpu6: socket 0, 3400000 KHz
# cpu7: socket 0, 3400000 KHz
# cpu8: socket 0, 3400000 KHz
# cpu9: socket 0, 3400000 KHz
# cpu10: socket 0, 3400000 KHz
# cpu11: socket 0, 3400000 KHz
# cpu12: socket 0, 3400000 KHz
# cpu13: socket 0, 3400000 KHz
# cpu14: socket 0, 3400000 KHz
# cpu15: socket 0, 3400000 KHz
# cpu16: socket 0, 3400000 KHz
# cpu17: socket 0, 3400000 KHz
# cpu18: socket 0, 3400000 KHz
# cpu19: socket 0, 3400000 KHz
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       65737884 kB
# ========================================
#
# Start of test: 2020-11-18T20:51:57-07:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	1	0	5	12948.33	2.05
0	2	0	5	21905.67	9.18
0	3	0	5	22030.00	3.27
0	4	0	5	22059.67	2.05
0	5	0	5	22180.00	6.38
0	6	0	5	22107.33	0.94
0	7	0	5	22223.67	6.65
0	8	0	5	22222.33	5.31
0	9	0	5	22223.00	2.83
0	10	0	5	22223.67	2.87
0	11	0	5	22245.00	28.30
0	12	0	5	22240.33	28.05
0	13	0	5	22284.67	1.25
0	14	0	5	22225.67	10.84
0	15	0	5	22220.00	7.07
0	16	0	5	22229.67	11.56
0	17	0	5	22219.33	0.47
0	18	0	5	22227.67	7.41
0	19	0	5	22218.67	5.44
0	20	0	5	22221.00	2.16
125	1	0	5	11729.33	11.03
125	2	0	5	20435.67	7.41
125	3	0	5	22034.33	4.71
125	4	0	5	22063.00	6.38
125	5	0	5	22183.67	3.86
125	6	0	5	22120.33	10.08
125	7	0	5	22221.33	2.87
125	8	0	5	22221.67	1.25
125	9	0	5	22223.67	3.77
125	10	0	5	22220.00	0.00
125	11	0	5	22223.33	2.49
125	12	0	5	22243.67	14.61
125	13	0	5	22253.00	18.24
125	14	0	5	22220.67	3.09
125	15	0	5	22217.33	1.25
125	16	0	5	22225.67	6.65
125	17	0	5	22221.00	1.63
125	18	0	5	22223.67	6.13
125	19	0	5	22220.00	2.94
125	20	0	5	22227.67	8.01
250	1	0	5	11723.33	1.25
250	2	0	5	20416.33	9.53
250	3	0	5	22027.33	2.87
250	4	0	5	22059.67	5.44
250	5	0	5	22182.33	6.85
250	6	0	5	22119.00	10.03
250	7	0	5	22223.00	4.55
250	8	0	5	22220.00	2.94
250	9	0	5	22225.33	6.13
250	10	0	5	22224.33	3.68
250	11	0	5	22235.00	15.30
250	12	0	5	22277.00	2.83
250	13	0	5	22238.00	11.86
250	14	0	5	22227.00	9.93
250	15	0	5	22240.67	22.95
250	16	0	5	22229.00	9.20
250	17	0	5	22234.67	11.95
250	18	0	5	22221.00	2.16
250	19	0	5	22216.67	0.94
250	20	0	5	22222.33	2.87
500	1	0	5	11712.33	4.11
500	2	0	5	20435.67	2.05
500	3	0	5	22025.67	7.13
500	4	0	5	22056.00	5.66
500	5	0	5	22173.00	10.71
500	6	0	5	22110.00	5.72
500	7	0	5	22220.00	2.83
500	8	0	5	22223.67	3.09
500	9	0	5	22221.00	0.00
500	10	0	5	22221.33	1.89
500	11	0	5	22229.00	7.35
500	12	0	5	22241.33	29.49
500	13	0	5	22236.00	13.64
500	14	0	5	22239.33	25.38
500	15	0	5	22222.00	5.72
500	16	0	5	22225.33	6.18
500	17	0	5	22222.00	2.83
500	18	0	5	22221.67	0.94
500	19	0	5	22219.00	2.83
500	20	0	5	22220.67	4.64
1000	1	0	5	7680.00	0.00
1000	2	0	5	15359.33	0.94
1000	3	0	5	22024.33	3.09
1000	4	0	5	22064.00	2.16
1000	5	0	5	22183.33	6.13
1000	6	0	5	22111.33	2.05
1000	7	0	5	22222.33	2.05
1000	8	0	5	22223.00	5.72
1000	9	0	5	22223.00	2.83
1000	10	0	5	22240.33	25.94
1000	11	0	5	22240.67	29.23
1000	12	0	5	22256.33	26.08
1000	13	0	5	22244.33	25.17
1000	14	0	5	22227.00	8.29
1000	15	0	5	22235.67	13.77
1000	16	0	5	22222.67	0.47
1000	17	0	5	22220.00	0.82
1000	18	0	5	22217.67	4.19
1000	19	0	5	22219.67	2.36
1000	20	0	5	22221.00	2.16
2000	1	0	5	3840.00	0.00
2000	2	0	5	7680.00	0.00
2000	3	0	5	11519.67	0.47
2000	4	0	5	15359.67	0.47
2000	5	0	5	19200.00	0.00
2000	6	0	5	22104.00	0.00
2000	7	0	5	22219.33	1.89
2000	8	0	5	22220.00	2.94
2000	9	0	5	22222.33	2.62
2000	10	0	5	22224.67	2.05
2000	11	0	5	22226.33	5.44
2000	12	0	5	22238.33	10.34
2000	13	0	5	22228.00	13.49
2000	14	0	5	22222.00	4.97
2000	15	0	5	22221.67	2.62
2000	16	0	5	22224.67	3.09
2000	17	0	5	22220.00	0.82
2000	18	0	5	22220.67	3.09
2000	19	0	5	22220.67	1.25
2000	20	0	5	22263.00	30.41
4000	1	0	5	1920.00	0.00
4000	2	0	5	3840.00	0.00
4000	3	0	5	5760.00	0.00
4000	4	0	5	7680.00	0.00
4000	5	0	5	9600.00	0.00
4000	6	0	5	11520.00	0.00
4000	7	0	5	13440.00	0.00
4000	8	0	5	15360.00	0.00
4000	9	0	5	17280.00	0.00
4000	10	0	5	19199.67	0.47
4000	11	0	5	21120.00	0.00
4000	12	0	5	22217.33	1.25
4000	13	0	5	22217.67	0.94
4000	14	0	5	22220.00	0.00
4000	15	0	5	22215.33	1.25
4000	16	0	5	22221.67	1.25
4000	17	0	5	22219.00	0.00
4000	18	0	5	22216.00	4.32
4000	19	0	5	22221.00	0.82
4000	20	0	5	22219.33	0.94
8000	1	0	5	960.00	0.00
8000	2	0	5	1920.00	0.00
8000	3	0	5	2880.00	0.00
8000	4	0	5	3840.00	0.00
8000	5	0	5	4800.00	0.00
8000	6	0	5	5760.00	0.00
8000	7	0	5	6720.00	0.00
8000	8	0	5	7680.00	0.00
8000	9	0	5	8640.00	0.00
8000	10	0	5	9600.00	0.00
8000	11	0	5	10560.00	0.00
8000	12	0	5	11520.00	0.00
8000	13	0	5	12480.00	0.00
8000	14	0	5	13440.00	0.00
8000	15	0	5	14400.00	0.00
8000	16	0	5	15360.00	0.00
8000	17	0	5	16320.00	0.00
