# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT27710 Family [ConnectX-4 Lx]
# vendor: Mellanox Technologies
# physical id: 0.1
# bus info: pci@0000:03:00.1
# logical name: ens1f1
# version: 00
# serial: 9c:dc:71:5d:51:d1
# capacity: 25Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd autonegotiation
# configuration: autonegotiation=off broadcast=yes driver=mlx5_core driverversion=5.0-0 duplex=full firmware=14.18.2030 (HP_2420110034) ip=10.10.1.1 latency=0 link=yes multicast=yes
# resources: irq:17 memory:96000000-97ffffff memory:39ffef00000-39fff6fffff
#
# Device speed: 25000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information
# ========================================
# cpu0: socket 0, 3400000 KHz
# cpu1: socket 0, 3400000 KHz
# cpu2: socket 0, 3400000 KHz
# cpu3: socket 0, 3400000 KHz
# cpu4: socket 0, 3400000 KHz
# cpu5: socket 0, 3400000 KHz
# cpu6: socket 0, 3400000 KHz
# cpu7: socket 0, 3400000 KHz
# cpu8: socket 0, 3400000 KHz
# cpu9: socket 0, 3400000 KHz
# cpu10: socket 0, 3400000 KHz
# cpu11: socket 0, 3400000 KHz
# cpu12: socket 0, 3400000 KHz
# cpu13: socket 0, 3400000 KHz
# cpu14: socket 0, 3400000 KHz
# cpu15: socket 0, 3400000 KHz
# cpu16: socket 0, 3400000 KHz
# cpu17: socket 0, 3400000 KHz
# cpu18: socket 0, 3400000 KHz
# cpu19: socket 0, 3400000 KHz
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       65737884 kB
# ========================================
#
# Start of test: 2020-11-15T00:31:46-07:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	4	5	20	22724.33	0.94
0	4	5	25	22721.67	0.47
0	4	10	1	22473.33	6.34
0	4	10	5	22721.33	1.89
0	4	10	10	22723.33	3.68
0	4	10	15	22722.00	4.32
0	4	10	20	22738.33	23.23
0	4	10	25	22721.00	2.16
0	4	15	1	22489.33	37.61
0	4	15	5	22720.00	0.00
0	4	15	10	22725.67	2.05
0	4	15	15	22721.00	2.94
0	4	15	20	22720.67	3.40
0	4	15	25	22726.00	0.00
0	4	20	1	22474.33	32.29
0	4	20	5	22722.67	0.47
0	4	20	10	22720.67	2.05
0	4	20	15	22721.00	0.82
0	4	20	20	22723.33	0.47
0	4	20	25	22722.00	2.16
0	4	25	1	22478.00	17.91
0	4	25	5	22721.67	1.25
0	4	25	10	22736.33	16.86
0	4	25	15	22720.00	0.00
0	4	25	20	22719.33	2.62
0	4	25	25	22723.00	1.41
0	5	0	1	20625.00	3.74
0	5	0	5	22817.00	4.32
0	5	0	10	22818.67	2.05
0	5	0	15	22814.67	0.47
0	5	0	20	22818.00	2.16
0	5	0	25	22822.67	2.05
0	5	5	1	22793.00	1.41
0	5	5	5	22815.33	4.11
0	5	5	10	22819.33	4.11
0	5	5	15	22819.33	4.11
0	5	5	20	22823.67	4.71
0	5	5	25	22819.33	3.68
0	5	10	1	22793.33	4.19
0	5	10	5	22821.33	4.71
0	5	10	10	22818.00	2.16
0	5	10	15	22821.33	1.89
0	5	10	20	22821.67	3.86
0	5	10	25	22814.67	9.74
0	5	15	1	22791.67	8.58
0	5	15	5	22821.33	2.62
0	5	15	10	22820.33	6.94
0	5	15	15	22827.33	1.70
0	5	15	20	22809.33	7.59
0	5	15	25	22817.33	7.59
0	5	20	1	22759.67	12.97
0	5	20	5	22822.67	2.05
0	5	20	10	22821.67	4.71
0	5	20	15	22829.33	2.05
0	5	20	20	22818.00	6.16
0	5	20	25	22823.00	5.89
0	5	25	1	22768.67	13.77
0	5	25	5	22817.67	2.62
0	5	25	10	22821.33	1.89
0	5	25	15	22821.00	5.35
0	5	25	20	22821.67	3.86
0	5	25	25	22806.67	19.29
0	6	0	1	22705.33	1.25
0	6	0	5	22758.00	0.00
0	6	0	10	22756.67	3.40
0	6	0	15	22759.00	1.41
0	6	0	20	22762.00	10.20
0	6	0	25	22757.67	0.47
0	6	5	1	22736.00	0.82
0	6	5	5	22758.00	0.00
0	6	5	10	22757.00	3.74
0	6	5	15	22758.00	0.00
0	6	5	20	22756.00	2.83
0	6	5	25	22756.00	2.83
0	6	10	1	22737.33	0.47
0	6	10	5	22759.33	1.89
0	6	10	10	22758.00	0.00
0	6	10	15	22759.33	1.25
0	6	10	20	22758.67	0.94
0	6	10	25	22758.00	0.00
0	6	15	1	22737.33	0.47
0	6	15	5	22759.67	1.70
0	6	15	10	22759.00	1.41
0	6	15	15	22768.33	14.61
0	6	15	20	22754.00	2.83
0	6	15	25	22758.00	0.00
0	6	20	1	22737.33	0.47
0	6	20	5	22758.00	0.00
0	6	20	10	22758.00	0.00
0	6	20	15	22758.00	0.00
0	6	20	20	22760.00	1.63
0	6	20	25	22757.33	0.94
0	6	25	1	22736.67	1.25
0	6	25	5	22756.00	2.16
0	6	25	10	22756.67	0.47
0	6	25	15	22757.67	0.47
0	6	25	20	22758.00	0.00
0	6	25	25	22753.67	2.36
0	7	0	1	22827.00	2.16
0	7	0	5	22855.00	0.00
0	7	0	10	22856.00	1.41
0	7	0	15	22856.67	1.25
0	7	0	20	22855.00	0.00
0	7	0	25	22855.00	0.00
0	7	5	1	22838.33	0.47
0	7	5	5	22857.33	1.70
0	7	5	10	22857.67	1.89
0	7	5	15	22856.33	1.89
0	7	5	20	22856.67	2.36
0	7	5	25	22857.67	1.89
0	7	10	1	22839.33	1.25
0	7	10	5	22855.00	0.00
0	7	10	10	22856.33	1.89
0	7	10	15	22855.00	0.00
0	7	10	20	22857.67	1.89
0	7	10	25	22857.00	1.41
0	7	15	1	22841.67	2.36
0	7	15	5	22855.00	0.00
0	7	15	10	22856.00	1.41
0	7	15	15	22855.00	0.00
0	7	15	20	22855.00	0.00
0	7	15	25	22855.00	0.00
0	7	20	1	22840.00	0.00
0	7	20	5	22857.33	1.70
0	7	20	10	22855.00	0.00
0	7	20	15	22858.67	0.94
0	7	20	20	22858.00	2.16
0	7	20	25	22856.67	2.36
0	7	25	1	22839.33	0.47
0	7	25	5	22856.33	1.89
0	7	25	10	22856.67	2.36
0	7	25	15	22857.33	2.05
0	7	25	20	22856.00	1.41
0	7	25	25	22858.67	1.25
0	8	0	1	22836.00	3.27
0	8	0	5	22859.00	2.16
0	8	0	10	22856.00	0.00
0	8	0	15	22856.00	0.00
0	8	0	20	22856.00	0.00
0	8	0	25	22856.00	0.00
0	8	5	1	22839.67	2.49
0	8	5	5	22856.00	0.00
0	8	5	10	22856.00	0.00
0	8	5	15	22857.00	1.41
0	8	5	20	22856.00	0.00
0	8	5	25	22856.00	0.00
0	8	10	1	22841.67	0.94
0	8	10	5	22856.00	0.00
0	8	10	10	22856.00	0.00
0	8	10	15	22859.67	0.47
0	8	10	20	22856.00	0.00
0	8	10	25	22856.00	0.00
0	8	15	1	22840.33	2.05
0	8	15	5	22856.67	0.94
0	8	15	10	22856.00	0.00
0	8	15	15	22856.00	0.00
0	8	15	20	22856.00	0.00
0	8	15	25	22857.33	1.89
0	8	20	1	22838.67	0.94
0	8	20	5	22859.67	0.94
0	8	20	10	22857.33	1.89
0	8	20	15	22855.67	0.47
0	8	20	20	22856.00	0.00
0	8	20	25	22857.00	1.41
0	8	25	1	22838.67	0.47
0	8	25	5	22856.00	0.00
0	8	25	10	22857.00	2.16
0	8	25	15	22856.00	0.00
0	8	25	20	22856.00	0.00
0	8	25	25	22856.00	0.00
0	9	0	1	22840.00	2.16
0	9	0	5	22857.33	1.25
0	9	0	10	22855.67	2.05
0	9	0	15	22858.67	1.70
0	9	0	20	22855.33	3.09
0	9	0	25	22856.67	4.50
0	9	5	1	22840.00	2.16
0	9	5	5	22856.00	2.83
0	9	5	10	22858.33	0.47
0	9	5	15	22855.00	2.83
0	9	5	20	22852.67	2.36
0	9	5	25	22853.33	3.30
0	9	10	1	22840.67	0.94
0	9	10	5	22855.00	2.83
0	9	10	10	22855.00	2.83
0	9	10	15	22855.00	2.83
0	9	10	20	22855.00	2.45
0	9	10	25	22858.00	0.82
0	9	15	1	22839.67	0.94
0	9	15	5	22856.67	4.50
0	9	15	10	22855.33	3.09
0	9	15	15	22855.33	3.09
0	9	15	20	22857.33	0.47
0	9	15	25	22857.67	1.25
0	9	20	1	22841.00	1.41
0	9	20	5	22855.33	3.09
0	9	20	10	22857.67	0.47
0	9	20	15	22855.00	2.83
0	9	20	20	22858.00	0.00
0	9	20	25	22854.67	2.62
0	9	25	1	22841.00	2.16
0	9	25	5	22855.00	2.83
0	9	25	10	22857.33	0.47
0	9	25	15	22857.67	1.70
0	9	25	20	22854.33	2.49
0	9	25	25	22858.33	0.47
0	10	0	1	22838.33	0.47
0	10	0	5	22857.00	0.00
0	10	0	10	22852.67	3.77
0	10	0	15	22857.67	0.47
0	10	0	20	22857.00	1.41
0	10	0	25	22856.00	4.55
0	10	5	1	22841.00	1.41
0	10	5	5	22857.00	2.16
0	10	5	10	22857.67	1.70
0	10	5	15	22858.33	0.47
0	10	5	20	22858.33	0.47
0	10	5	25	22857.67	0.47
0	10	10	1	22841.33	1.70
0	10	10	5	22857.00	0.82
0	10	10	10	22857.67	0.94
0	10	10	15	22857.33	0.47
0	10	10	20	22858.00	1.63
0	10	10	25	22857.67	0.47
0	10	15	1	22842.33	1.70
0	10	15	5	22858.00	0.00
0	10	15	10	22857.00	0.82
0	10	15	15	22856.67	1.25
0	10	15	20	22858.00	0.00
0	10	15	25	22857.33	0.47
0	10	20	1	22839.67	0.47
0	10	20	5	22854.67	3.40
0	10	20	10	22857.33	0.47
0	10	20	15	22858.33	0.47
0	10	20	20	22857.33	0.94
0	10	20	25	22855.33	3.77
0	10	25	1	22842.67	1.89
0	10	25	5	22857.33	0.47
0	10	25	10	22856.00	1.41
0	10	25	15	22858.00	0.82
0	10	25	20	22856.67	2.62
0	10	25	25	22857.00	0.00

# End of test: 2020-11-15T06:59:00-07:00
