# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT27710 Family [ConnectX-4 Lx]
# vendor: Mellanox Technologies
# physical id: 0.1
# bus info: pci@0000:03:00.1
# logical name: ens1f1
# version: 00
# serial: 9c:dc:71:5d:51:d1
# capacity: 25Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd autonegotiation
# configuration: autonegotiation=off broadcast=yes driver=mlx5_core driverversion=5.0-0 duplex=full firmware=14.18.2030 (HP_2420110034) ip=10.10.1.1 latency=0 link=yes multicast=yes
# resources: irq:17 memory:96000000-97ffffff memory:39ffef00000-39fff6fffff
#
# Device speed: 25000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information
# ========================================
# cpu0: socket 0, 3400000 KHz
# cpu1: socket 0, 3400000 KHz
# cpu2: socket 0, 3400000 KHz
# cpu3: socket 0, 3400000 KHz
# cpu4: socket 0, 3400000 KHz
# cpu5: socket 0, 3400000 KHz
# cpu6: socket 0, 3400000 KHz
# cpu7: socket 0, 3400000 KHz
# cpu8: socket 0, 3400000 KHz
# cpu9: socket 0, 3400000 KHz
# cpu10: socket 0, 3400000 KHz
# cpu11: socket 0, 3400000 KHz
# cpu12: socket 0, 3400000 KHz
# cpu13: socket 0, 3400000 KHz
# cpu14: socket 0, 3400000 KHz
# cpu15: socket 0, 3400000 KHz
# cpu16: socket 0, 3400000 KHz
# cpu17: socket 0, 3400000 KHz
# cpu18: socket 0, 3400000 KHz
# cpu19: socket 0, 3400000 KHz
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       65737884 kB
# ========================================
#
# Start of test: 2020-11-14T17:23:05-07:00

DELAY (ns)	THREADS	CLONE_SKB	BURST	THROUGHPUT (Mb/sec)	STD
0	2	15	5	22025.00	3.56
0	2	15	10	22016.00	16.31
0	2	15	15	22004.33	13.42
0	2	15	20	22011.00	10.61
0	2	15	25	22009.67	10.14
0	2	20	1	15245.00	75.42
0	2	20	5	22022.33	3.68
0	2	20	10	22021.00	2.16
0	2	20	15	22011.00	12.03
0	2	20	20	22009.33	14.38
0	2	20	25	22020.00	7.12
0	2	25	1	15374.33	48.65
0	2	25	5	22016.00	3.56
0	2	25	10	22023.33	2.05
0	2	25	15	22004.00	17.72
0	2	25	20	22005.00	10.42
0	2	25	25	22016.67	13.47
0	3	0	1	10439.67	2.36
0	3	0	5	22036.00	0.82
0	3	0	10	22041.33	1.89
0	3	0	15	22045.00	3.56
0	3	0	20	22048.67	2.49
0	3	0	25	22048.33	3.68
0	3	5	1	17218.00	60.12
0	3	5	5	22048.00	5.66
0	3	5	10	22052.33	2.62
0	3	5	15	22049.00	1.63
0	3	5	20	22049.67	1.70
0	3	5	25	22051.33	5.31
0	3	10	1	18248.00	80.40
0	3	10	5	22047.67	2.62
0	3	10	10	22042.67	8.26
0	3	10	15	22048.33	3.68
0	3	10	20	22049.67	3.40
0	3	10	25	22050.67	5.31
0	3	15	1	18762.00	20.05
0	3	15	5	22051.00	5.35
0	3	15	10	22053.00	3.74
0	3	15	15	22056.00	3.56
0	3	15	20	22052.00	5.72
0	3	15	25	22053.00	9.90
0	3	20	1	18859.67	74.59
0	3	20	5	22065.00	5.35
0	3	20	10	22056.33	0.47
0	3	20	15	22054.67	4.78
0	3	20	20	22051.67	1.70
0	3	20	25	22054.00	5.72
0	3	25	1	18960.00	62.76
0	3	25	5	22054.33	3.86
0	3	25	10	22048.00	0.82
0	3	25	15	22049.00	4.55
0	3	25	20	22051.00	3.56
0	3	25	25	22056.67	4.71
0	4	0	1	13470.00	1.63
0	4	0	5	22058.33	8.06
0	4	0	10	22066.33	2.49
0	4	0	15	22069.33	3.30
0	4	0	20	22069.33	2.62
0	4	0	25	22070.33	4.50
0	4	5	1	18923.67	66.44
0	4	5	5	22064.67	2.05
0	4	5	10	22069.67	2.49
0	4	5	15	22083.33	15.37
0	4	5	20	22070.33	3.09
0	4	5	25	22073.67	2.87
0	4	10	1	19234.00	88.28
0	4	10	5	22065.67	2.87
0	4	10	10	22072.00	2.16
0	4	10	15	22075.67	1.25
0	4	10	20	22070.67	5.44
0	4	10	25	22071.00	1.41
0	4	15	1	19335.67	76.69
0	4	15	5	22070.67	2.87
0	4	15	10	22074.33	2.49
0	4	15	15	22070.67	4.78
0	4	15	20	22073.33	2.36
0	4	15	25	22073.67	2.62
0	4	20	1	19427.33	82.31
0	4	20	5	22072.33	3.30
0	4	20	10	22071.33	5.73
0	4	20	15	22066.00	3.56
0	4	20	20	22068.00	2.16
0	4	20	25	22069.67	3.30
0	4	25	1	19397.33	55.68
0	4	25	5	22071.00	4.97
0	4	25	10	22069.00	5.35
0	4	25	15	22069.00	2.94
0	4	25	20	22072.33	3.30
0	4	25	25	22076.67	2.87
0	5	0	1	15879.33	8.34
0	5	0	5	22177.00	5.72
0	5	0	10	22178.00	5.35
0	5	0	15	22189.33	3.09
0	5	0	20	22184.33	2.05
0	5	0	25	22186.33	7.32
0	5	5	1	19686.00	68.43
0	5	5	5	22187.00	7.79
0	5	5	10	22187.33	4.11
0	5	5	15	22183.67	4.50
0	5	5	20	22182.00	9.27
0	5	5	25	22190.67	3.40
0	5	10	1	19706.00	7.26
0	5	10	5	22185.00	4.90
0	5	10	10	22183.67	1.70
0	5	10	15	22185.00	3.27
0	5	10	20	22183.33	5.79
0	5	10	25	22185.33	5.44
0	5	15	1	19716.67	0.94
0	5	15	5	22184.33	6.02
0	5	15	10	22185.67	6.85
0	5	15	15	22189.67	4.50
0	5	15	20	22180.33	6.02
0	5	15	25	22183.00	12.83
0	5	20	1	19736.33	16.78
0	5	20	5	22188.00	5.89
0	5	20	10	22184.33	5.44
0	5	20	15	22187.00	5.10
0	5	20	20	22180.33	5.44
0	5	20	25	22186.00	1.63
0	5	25	1	19807.33	104.63
0	5	25	5	22185.67	8.26
0	5	25	10	22176.33	5.79
0	5	25	15	22177.67	9.84
0	5	25	20	22182.67	5.79
0	5	25	25	22178.33	8.50
0	6	0	1	17526.00	2.83
0	6	0	5	22111.00	2.16
0	6	0	10	22112.67	1.89
0	6	0	15	22114.00	2.94
0	6	0	20	22111.33	1.89
0	6	0	25	22115.33	0.94
0	6	5	1	20091.00	4.32
0	6	5	5	22112.67	3.77
0	6	5	10	22116.00	1.63
0	6	5	15	22114.00	2.16
0	6	5	20	22114.33	0.94
0	6	5	25	22113.00	1.63
0	6	10	1	20123.00	12.08
0	6	10	5	22114.00	2.83
0	6	10	10	22113.33	1.70
0	6	10	15	22111.67	5.44
0	6	10	20	22122.67	12.26
0	6	10	25	22114.67	3.30
0	6	15	1	20119.33	29.45
0	6	15	5	22114.33	2.49
0	6	15	10	22110.67	4.11
0	6	15	15	22115.67	0.47
0	6	15	20	22112.67	3.86
0	6	15	25	22115.00	2.16
0	6	20	1	20118.67	27.79
0	6	20	5	22115.00	0.00
0	6	20	10	22115.00	0.00
0	6	20	15	22123.33	14.82
0	6	20	20	22114.67	2.87
0	6	20	25	22113.33	3.68
0	6	25	1	20094.33	26.55
0	6	25	5	22111.33	1.89
0	6	25	10	22114.33	0.94
0	6	25	15	22113.33	2.36
0	6	25	20	22116.00	1.63
0	6	25	25	22114.00	0.00
0	7	0	1	19122.00	5.66
0	7	0	5	22222.00	0.00
0	7	0	10	22222.00	0.82
0	7	0	15	22220.67	2.05
0	7	0	20	22219.67	2.36
0	7	0	25	22221.00	2.16
0	7	5	1	20727.00	1.41
0	7	5	5	22221.67	2.62
0	7	5	10	22221.67	2.62
0	7	5	15	22221.33	2.36
0	7	5	20	22219.67	2.36
0	7	5	25	22220.00	2.83
0	7	10	1	20767.00	2.16
0	7	10	5	22219.33	1.89
0	7	10	10	22221.00	2.16
0	7	10	15	22219.33	1.89
0	7	10	20	22220.33	3.30
0	7	10	25	22222.67	0.47
0	7	15	1	20777.33	2.49
0	7	15	5	22219.67	2.36
0	7	15	10	22218.00	0.00
0	7	15	15	22222.00	0.82
0	7	15	20	22219.67	2.36
0	7	15	25	22221.33	2.49
0	7	20	1	20781.67	5.56
0	7	20	5	22219.33	1.89
0	7	20	10	22221.67	2.62
0	7	20	15	22222.00	2.83
0	7	20	20	22220.67	1.89
0	7	20	25	22218.00	0.00
0	7	25	1	20781.00	2.94
0	7	25	5	22220.00	2.83
0	7	25	10	22220.33	1.70
0	7	25	15	22219.67	2.36
0	7	25	20	22221.00	2.16
0	7	25	25	22221.33	2.36
0	8	0	1	19900.67	3.30
0	8	0	5	22221.67	0.47
0	8	0	10	22218.33	3.30
0	8	0	15	22222.67	0.47
0	8	0	20	22221.67	0.47
0	8	0	25	22219.67	2.62
0	8	5	1	20837.33	2.49
0	8	5	5	22222.00	0.00
0	8	5	10	22223.00	0.00
0	8	5	15	22222.67	0.47
0	8	5	20	22220.33	3.09
0	8	5	25	22221.67	0.47
0	8	10	1	20857.67	0.94
0	8	10	5	22220.00	2.83
0	8	10	10	22222.67	0.47
0	8	10	15	22219.67	2.62
0	8	10	20	22221.67	1.89
0	8	10	25	22222.00	0.00
0	8	15	1	20863.33	1.25
0	8	15	5	22222.33	0.47
0	8	15	10	22222.00	0.82
0	8	15	15	22223.00	1.41
0	8	15	20	22221.67	1.25
0	8	15	25	22220.33	3.09
0	8	20	1	20870.67	4.50
0	8	20	5	22220.00	2.83
0	8	20	10	22220.33	3.09
0	8	20	15	22222.67	0.47
0	8	20	20	22221.00	1.41
0	8	20	25	22222.33	0.47
0	8	25	1	20873.67	3.30
0	8	25	5	22222.33	0.47
0	8	25	10	22222.67	0.47
0	8	25	15	22221.00	1.63
0	8	25	20	22222.33	0.47
0	8	25	25	22223.33	1.89
0	9	0	1	20417.67	6.02
0	9	0	5	22221.00	0.00
0	9	0	10	22224.00	2.16
0	9	0	15	22222.33	1.89
0	9	0	20	22221.00	0.00
0	9	0	25	22221.00	0.00
0	9	5	1	20902.00	2.83
0	9	5	5	22222.00	2.16
0	9	5	10	22223.67	1.89
0	9	5	15	22223.00	2.83
0	9	5	20	22221.00	0.00
0	9	5	25	22221.33	0.47
0	9	10	1	20923.33	3.30
0	9	10	5	22223.67	2.05
0	9	10	10	22222.67	2.36
0	9	10	15	22222.33	1.89
0	9	10	20	22221.00	0.00
0	9	10	25	22222.00	1.41
0	9	15	1	20925.00	2.94
0	9	15	5	22222.00	1.41
0	9	15	10	22221.00	0.00
0	9	15	15	22223.33	0.47
0	9	15	20	22221.33	0.47
0	9	15	25	22221.00	0.00
0	9	20	1	20931.33	2.36
0	9	20	5	22221.00	0.00
0	9	20	10	22221.00	0.00
0	9	20	15	22221.00	0.00
0	9	20	20	22222.67	2.36
0	9	20	25	22221.00	0.00
0	9	25	1	20933.33	3.30
0	9	25	5	22221.00	0.00
0	9	25	10	22222.00	1.41
0	9	25	15	22222.00	1.41
0	9	25	20	22221.00	0.00
0	9	25	25	22221.00	0.00
0	10	0	1	20682.00	1.41
0	10	0	5	22220.00	0.00
0	10	0	10	22220.00	0.00
0	10	0	15	22220.33	0.47
0	10	0	20	22220.00	0.00
0	10	0	25	22220.67	0.94
0	10	5	1	20926.00	0.82
0	10	5	5	22222.00	2.83
0	10	5	10	22220.00	0.00
0	10	5	15	22221.33	1.89
0	10	5	20	22222.67	1.89
0	10	5	25	22221.67	2.36
0	10	10	1	20943.33	4.64
0	10	10	5	22221.33	1.89
0	10	10	10	22222.00	2.16
0	10	10	15	22220.67	0.94
0	10	10	20	22220.67	0.94
0	10	10	25	22221.00	1.41
0	10	15	1	20945.33	2.05
0	10	15	5	22221.33	1.89
0	10	15	10	22221.33	1.89
0	10	15	15	22220.00	0.00
0	10	15	20	22221.67	2.36
0	10	15	25	22224.00	2.94
0	10	20	1	20950.00	2.16
0	10	20	5	22220.33	0.47
0	10	20	10	22220.00	0.00
0	10	20	15	22222.00	2.83
0	10	20	20	22221.67	2.36
0	10	20	25	22220.00	0.00
0	10	25	1	20953.00	3.56
0	10	25	5	22221.67	2.36
0	10	25	10	22221.67	2.36
0	10	25	15	22220.67	0.94
0	10	25	20	22221.67	2.36
0	10	25	25	22221.00	1.41

# End of test: 2020-11-14T23:50:19-07:00
