# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT42822 BlueField-2 integrated ConnectX-6 Dx network controller
# vendor: Mellanox Technologies
# physical id: 0
# bus info: pci@0000:03:00.0
# logical name: p0
# version: 00
# serial: 0c:42:a1:a4:8a:08
# capacity: 40Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list rom ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd 40000bt-fd autonegotiation
# configuration: autonegotiation=on broadcast=yes driver=mlx5_core driverversion=5.1-2.3.7 duplex=full firmware=24.28.1002 (MT_0000000477) ip=10.10.1.3 latency=0 link=yes multicast=yes
# resources: iomemory:e20-e1f irq:64 memory:e200000000-e201ffffff memory:e000000000-e0000fffff memory:e204000000-e205ffffff
#
# Device speed: 100000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information (via dmidecode)
# ========================================
# Getting SMBIOS data from sysfs.
# SMBIOS 3.1.1 present.
# 
# Handle 0x0004, DMI type 4, 48 bytes
# Processor Information
# 	Socket Designation: Socket 0
# 	Type: Central Processor
# 	Family: ARMv8
# 	Manufacturer: https://www.mellanox.com
# 	ID: 80 D0 1F 41 00 00 00 00
# 	Signature: Implementor 0x41, Variant 0x1, Architecture 15, Part 0xd08, Revision 0
# 	Version: Mellanox BlueField-2 [A0] A72(D08) r1p0
# 	Voltage: 0.8 V
# 	External Clock: 200 MHz
# 	Max Speed: 2500 MHz
# 	Current Speed: 2500 MHz
# 	Status: Populated, Enabled
# 	Upgrade: Other
# 	L1 Cache Handle: 0x0005
# 	L2 Cache Handle: 0x0006
# 	L3 Cache Handle: 0x0007
# 	Serial Number: Unspecified Serial Number
# 	Asset Tag: Unspecified Asset Tag
# 	Part Number: OPN: MBF2H516A-CENO
# 	Core Count: 8
# 	Core Enabled: 8
# 	Characteristics:
# 		64-bit capable
# 		Multi-Core
# 		Hardware Thread
# 		Enhanced Virtualization
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       16348520 kB
# ========================================
#
# System Information
# ========================================
# Linux localhost.localdomain 5.4.44-mlnx.14.gd7fb187 #1 SMP PREEMPT Tue Sep 15 16:18:01 UTC 2020 aarch64 aarch64 aarch64 GNU/Linux
# ========================================
#
# Start of test: 2020-12-29T02:31:08,187145476+00:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	7	10	25	975.00	0.82
0	7	15	1	723.67	5.25
0	7	15	5	759.33	6.24
0	7	15	10	947.00	2.16
0	7	15	15	956.67	0.94
0	7	15	20	979.67	0.47
0	7	15	25	956.67	2.87
0	7	20	1	710.33	2.49
0	7	20	5	760.33	1.89
0	7	20	10	988.67	0.47
0	7	20	15	955.00	0.00
0	7	20	20	976.67	3.40
0	7	20	25	974.67	0.47
0	7	25	1	726.67	4.03
0	7	25	5	754.00	14.97
0	7	25	10	986.67	0.94
0	7	25	15	956.67	0.47
0	7	25	20	979.67	1.25
0	7	25	25	959.33	1.70
0	8	0	1	532.00	5.72
0	8	0	5	641.67	9.29
0	8	0	10	997.00	0.82
0	8	0	15	1025.00	0.82
0	8	0	20	989.33	0.94
0	8	0	25	1026.00	0.82
0	8	5	1	586.00	8.98
0	8	5	5	642.67	0.47
0	8	5	10	1082.00	0.82
0	8	5	15	1028.00	1.41
0	8	5	20	1067.67	1.25
0	8	5	25	1025.67	1.70
0	8	10	1	597.00	9.09
0	8	10	5	645.33	8.22
0	8	10	10	1082.33	2.05
0	8	10	15	1032.33	0.47
0	8	10	20	1071.67	0.94
0	8	10	25	1058.33	1.25
0	8	15	1	582.00	2.94
0	8	15	5	642.67	6.18
0	8	15	10	1000.33	0.47
0	8	15	15	1028.00	0.82
0	8	15	20	1071.00	0.82
0	8	15	25	1024.67	0.47
0	8	20	1	593.00	5.89
0	8	20	5	642.33	2.62
0	8	20	10	1001.00	0.00
0	8	20	15	1029.67	0.94
0	8	20	20	988.33	0.47
0	8	20	25	990.67	0.47
0	8	25	1	590.33	4.64
0	8	25	5	650.67	4.19
0	8	25	10	1083.67	0.47
0	8	25	15	1031.33	1.89
0	8	25	20	1072.00	0.82
0	8	25	25	1021.33	2.62

# End of test: 2020-12-29T07:41:15,168262188+00:00
