# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT42822 BlueField-2 integrated ConnectX-6 Dx network controller
# vendor: Mellanox Technologies
# physical id: 0
# bus info: pci@0000:03:00.0
# logical name: p0
# version: 00
# serial: 0c:42:a1:a4:8a:08
# capacity: 40Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list rom ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd 40000bt-fd autonegotiation
# configuration: autonegotiation=on broadcast=yes driver=mlx5_core driverversion=5.1-2.3.7 duplex=full firmware=24.28.1002 (MT_0000000477) ip=10.10.1.3 latency=0 link=yes multicast=yes
# resources: iomemory:e20-e1f irq:64 memory:e200000000-e201ffffff memory:e000000000-e0000fffff memory:e204000000-e205ffffff
#
# Device speed: 100000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information (via dmidecode)
# ========================================
# Getting SMBIOS data from sysfs.
# SMBIOS 3.1.1 present.
# 
# Handle 0x0004, DMI type 4, 48 bytes
# Processor Information
# 	Socket Designation: Socket 0
# 	Type: Central Processor
# 	Family: ARMv8
# 	Manufacturer: https://www.mellanox.com
# 	ID: 80 D0 1F 41 00 00 00 00
# 	Signature: Implementor 0x41, Variant 0x1, Architecture 15, Part 0xd08, Revision 0
# 	Version: Mellanox BlueField-2 [A0] A72(D08) r1p0
# 	Voltage: 0.8 V
# 	External Clock: 200 MHz
# 	Max Speed: 2500 MHz
# 	Current Speed: 2500 MHz
# 	Status: Populated, Enabled
# 	Upgrade: Other
# 	L1 Cache Handle: 0x0005
# 	L2 Cache Handle: 0x0006
# 	L3 Cache Handle: 0x0007
# 	Serial Number: Unspecified Serial Number
# 	Asset Tag: Unspecified Asset Tag
# 	Part Number: OPN: MBF2H516A-CENO
# 	Core Count: 8
# 	Core Enabled: 8
# 	Characteristics:
# 		64-bit capable
# 		Multi-Core
# 		Hardware Thread
# 		Enhanced Virtualization
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       16348520 kB
# ========================================
#
# System Information
# ========================================
# Linux localhost.localdomain 5.4.44-mlnx.14.gd7fb187 #1 SMP PREEMPT Tue Sep 15 16:18:01 UTC 2020 aarch64 aarch64 aarch64 GNU/Linux
# ========================================
#
# Start of test: 2020-12-29T23:26:20,355551300+00:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	1	0	1	7595.00	21.35
0	1	0	5	8979.67	7.54
0	1	0	10	9078.67	9.18
0	1	0	15	9102.33	10.62
0	1	0	20	9143.67	8.96
0	1	0	25	9124.67	12.23
0	1	5	1	8824.00	14.14
0	1	5	5	9176.33	4.78
0	1	5	10	9190.33	11.32
0	1	5	15	9155.00	16.57
0	1	5	20	9138.00	11.78
0	1	5	25	9134.67	13.10
0	1	10	1	9031.67	12.28
0	1	10	5	9206.00	10.23
0	1	10	10	9174.00	17.11
0	1	10	15	9163.00	11.78
0	1	10	20	9129.33	3.30
0	1	10	25	9133.33	6.55
0	1	15	1	9049.33	3.68
0	1	15	5	9214.33	10.40
0	1	15	10	9178.00	5.35
0	1	15	15	9148.67	16.82
0	1	15	20	9131.67	2.05
0	1	15	25	9090.33	8.18
0	1	20	1	9068.33	19.01
0	1	20	5	9198.33	3.68
0	1	20	10	9178.00	3.74
0	1	20	15	9149.00	6.98
0	1	20	20	9139.67	13.02
0	1	20	25	9114.00	12.03
0	1	25	1	9067.00	4.24
0	1	25	5	9205.67	17.44
0	1	25	10	9130.67	24.23
0	1	25	15	9134.00	9.90
0	1	25	20	9122.67	10.87
0	1	25	25	9112.33	12.50
0	2	0	1	7450.00	45.00
0	2	0	5	5872.00	57.28
0	2	0	10	9057.67	12.28
0	2	0	15	9129.67	14.06
0	2	0	20	9156.33	2.87
0	2	0	25	9173.00	16.27
0	2	5	1	5926.67	66.59
0	2	5	5	5775.33	118.57
0	2	5	10	9149.67	6.94
0	2	5	15	9176.67	10.53
0	2	5	20	9169.00	8.60
0	2	5	25	9193.67	12.26
0	2	10	1	5991.67	100.65
0	2	10	5	5729.33	11.84
0	2	10	10	9172.67	4.50
0	2	10	15	9176.00	4.32
0	2	10	20	9177.00	14.85
0	2	10	25	9211.33	6.55
0	2	15	1	5910.00	87.48
0	2	15	5	5899.33	126.58
0	2	15	10	9142.00	10.23
0	2	15	15	9192.67	7.76
0	2	15	20	9185.00	6.98
0	2	15	25	9208.67	13.70
0	2	20	1	5922.67	81.07
0	2	20	5	5738.33	19.33
0	2	20	10	9151.33	7.41
0	2	20	15	9180.67	9.18
0	2	20	20	9189.00	4.97
0	2	20	25	9214.67	37.70
0	2	25	1	5977.33	84.58
0	2	25	5	5749.67	8.96
0	2	25	10	9156.33	20.34
0	2	25	15	9184.67	12.36
0	2	25	20	9180.33	17.56
0	2	25	25	9201.33	6.85
0	3	0	1	7587.33	175.64
0	3	0	5	7125.33	21.23
0	3	0	10	11006.67	30.27
0	3	0	15	11120.67	51.51
0	3	0	20	11096.33	37.04
0	3	0	25	11192.00	4.08
0	3	5	1	6999.33	80.08
0	3	5	5	7227.00	126.13
0	3	5	10	11074.00	60.49
0	3	5	15	11054.67	33.59
0	3	5	20	11152.00	57.35
0	3	5	25	11144.67	19.62
0	3	10	1	7035.00	101.12
0	3	10	5	6938.00	125.87
0	3	10	10	11098.33	51.55
0	3	10	15	11080.00	83.47
0	3	10	20	11208.00	20.83
0	3	10	25	11141.33	46.92
0	3	15	1	6936.67	208.96
0	3	15	5	7119.33	228.95
0	3	15	10	11035.33	33.64
0	3	15	15	11120.33	21.31
0	3	15	20	11061.67	45.71
0	3	15	25	11195.33	114.49
0	3	20	1	6872.00	59.40
0	3	20	5	6920.33	115.66
0	3	20	10	11065.00	63.38
0	3	20	15	11026.33	64.89
0	3	20	20	11188.67	58.54
0	3	20	25	11272.00	46.70
0	3	25	1	7097.33	183.41
0	3	25	5	6939.33	131.31
0	3	25	10	11003.00	45.99
0	3	25	15	11104.33	6.60
0	3	25	20	11219.33	42.82
0	3	25	25	11137.33	74.55
0	4	0	1	8728.33	23.10
0	4	0	5	9918.00	40.27
0	4	0	10	11018.33	41.88
0	4	0	15	11220.33	16.21
0	4	0	20	11245.33	54.93
0	4	0	25	11380.00	31.02
0	4	5	1	9111.00	18.71
0	4	5	5	9582.33	56.81
0	4	5	10	11125.67	70.06
0	4	5	15	11254.33	85.52
0	4	5	20	11323.67	30.13
0	4	5	25	11453.67	8.65
0	4	10	1	9090.33	41.25
0	4	10	5	9616.33	75.57
0	4	10	10	11098.67	60.80
0	4	10	15	11326.33	72.13
0	4	10	20	11443.33	30.74
0	4	10	25	11396.33	105.90
0	4	15	1	9065.67	80.75
0	4	15	5	9530.67	167.25
0	4	15	10	11148.67	86.61
0	4	15	15	11238.67	16.74
0	4	15	20	11368.67	83.95
0	4	15	25	11396.67	192.88
0	4	20	1	9083.67	36.30
0	4	20	5	9681.33	52.75
0	4	20	10	11196.00	16.75
0	4	20	15	11235.67	101.38
0	4	20	20	11236.67	80.55
0	4	20	25	11338.67	40.47
0	4	25	1	9177.67	40.02
0	4	25	5	9648.00	68.28
0	4	25	10	11215.33	35.64
0	4	25	15	11266.00	56.11
0	4	25	20	11360.67	48.80
0	4	25	25	11394.33	22.48
0	5	0	1	8205.00	47.38
0	5	0	5	9799.67	7.36
0	5	0	10	10887.33	26.40
0	5	0	15	11014.00	7.79
0	5	0	20	11083.67	4.71
0	5	0	25	11219.33	12.04
0	5	5	1	8540.00	61.68
0	5	5	5	9609.00	47.10
0	5	5	10	10977.33	28.24
0	5	5	15	11085.00	9.93
0	5	5	20	11123.00	4.32
0	5	5	25	11229.67	25.59
0	5	10	1	8700.67	150.08
0	5	10	5	9726.67	96.09
0	5	10	10	10944.00	2.83
0	5	10	15	11074.33	15.69
0	5	10	20	11158.67	15.58
0	5	10	25	11203.67	9.39
0	5	15	1	8735.67	47.67
0	5	15	5	9727.00	75.98
0	5	15	10	11009.67	2.49
0	5	15	15	11069.67	11.47
0	5	15	20	11139.67	22.23
0	5	15	25	11215.00	14.35
0	5	20	1	8652.67	237.25
0	5	20	5	9573.67	120.67
0	5	20	10	10934.67	8.22
0	5	20	15	11064.33	8.22
0	5	20	20	11169.00	28.60
0	5	20	25	11204.33	11.26
0	5	25	1	8923.67	97.16
0	5	25	5	9647.67	136.28
0	5	25	10	10961.00	38.27
0	5	25	15	11079.33	15.20
0	5	25	20	11127.67	17.31
0	5	25	25	11220.00	2.16
0	6	0	1	9786.00	7.12
0	6	0	5	11214.33	21.20
0	6	0	10	13803.33	10.21
0	6	0	15	13894.00	2.16
0	6	0	20	13921.00	12.57
0	6	0	25	13970.33	15.17
0	6	5	1	11053.00	72.29
0	6	5	5	11490.33	11.90
0	6	5	10	13989.67	6.34
0	6	5	15	13997.00	9.90
0	6	5	20	13990.67	4.92
0	6	5	25	14043.00	6.38
0	6	10	1	11334.67	27.76
0	6	10	5	11457.33	23.27
0	6	10	10	13994.00	12.03
0	6	10	15	14025.00	4.08
0	6	10	20	14009.00	10.61
0	6	10	25	14052.67	5.25
0	6	15	1	11346.33	23.70
0	6	15	5	11484.00	61.82
0	6	15	10	13986.67	1.70
0	6	15	15	14029.67	6.13
0	6	15	20	14050.67	7.59
0	6	15	25	14042.67	1.89
0	6	20	1	11388.33	35.80
0	6	20	5	11473.67	78.73
0	6	20	10	14027.33	9.39
0	6	20	15	14022.67	8.99
0	6	20	20	14010.00	15.75
0	6	20	25	14048.33	1.25
0	6	25	1	11326.67	70.57
0	6	25	5	11507.33	9.29
0	6	25	10	14002.67	18.01
0	6	25	15	14024.33	2.05
0	6	25	20	14014.00	7.48
0	6	25	25	14046.67	5.25
0	7	0	1	9756.33	88.62
0	7	0	5	11292.00	55.40
0	7	0	10	14698.67	57.25
0	7	0	15	14830.67	30.17
0	7	0	20	14828.00	8.52
0	7	0	25	14897.33	5.19
0	7	5	1	11001.33	31.79
0	7	5	5	11590.33	127.52
0	7	5	10	14791.00	133.12
0	7	5	15	14941.00	11.05
0	7	5	20	14795.33	56.39
0	7	5	25	14938.67	4.78
0	7	10	1	11099.33	134.60
0	7	10	5	11668.67	147.31
0	7	10	10	14971.67	6.18
0	7	10	15	14932.33	31.37
0	7	10	20	14941.00	38.40
0	7	10	25	14944.00	5.72
0	7	15	1	11315.33	42.30
0	7	15	5	11693.00	24.54
0	7	15	10	14938.67	38.13
0	7	15	15	14810.33	101.75
0	7	15	20	14888.33	5.73
0	7	15	25	14941.00	6.48
0	7	20	1	10784.00	484.56
0	7	20	5	11641.67	55.78
0	7	20	10	14732.67	122.04
0	7	20	15	14958.00	14.72
0	7	20	20	14819.00	101.98
0	7	20	25	14942.00	8.49
0	7	25	1	11388.33	49.07
0	7	25	5	11685.67	52.83
0	7	25	10	14786.33	93.65
0	7	25	15	14921.33	52.37
0	7	25	20	14867.33	100.92
0	7	25	25	14952.00	6.16
0	8	0	1	7836.00	64.81
0	8	0	5	9748.67	181.91
0	8	0	10	16002.33	35.11
0	8	0	15	16029.33	2.62
0	8	0	20	16039.33	39.04
0	8	0	25	16036.67	8.06
0	8	5	1	8925.00	149.46
0	8	5	5	9801.33	21.51
0	8	5	10	16110.67	3.40
0	8	5	15	16077.00	2.94
0	8	5	20	16084.67	44.78
0	8	5	25	16056.00	6.16
0	8	10	1	9473.00	499.61
0	8	10	5	10500.00	44.14
0	8	10	10	15267.33	46.09
0	8	10	15	14064.00	1659.02
0	8	10	20	15585.00	281.29
0	8	10	25	16042.33	0.94
0	8	15	1	9300.00	189.83
0	8	15	5	9894.67	55.46
0	8	15	10	16032.00	4.32
0	8	15	15	16072.67	3.30
0	8	15	20	16102.00	1.41
0	8	15	25	16038.67	4.92
0	8	20	1	9076.00	30.41
0	8	20	5	9839.33	42.28
0	8	20	10	16114.33	9.46
0	8	20	15	16078.00	1.41
0	8	20	20	16018.33	20.98
0	8	20	25	16039.33	0.94
0	8	25	1	9384.00	170.28
0	8	25	5	9988.00	83.92
0	8	25	10	16084.00	41.77
0	8	25	15	16068.67	6.60
0	8	25	20	16082.00	9.09
0	8	25	25	16036.33	1.25

# End of test: 2020-12-30T04:36:29,013080813+00:00
