# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT42822 BlueField-2 integrated ConnectX-6 Dx network controller
# vendor: Mellanox Technologies
# physical id: 0
# bus info: pci@0000:03:00.0
# logical name: p0
# version: 00
# serial: 0c:42:a1:a4:89:c0
# capacity: 40Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list rom ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd 40000bt-fd autonegotiation
# configuration: autonegotiation=on broadcast=yes driver=mlx5_core driverversion=5.1-2.3.7 duplex=full firmware=24.28.2006 (MT_0000000477) ip=10.10.1.4 latency=0 link=yes multicast=yes
# resources: iomemory:e20-e1f irq:64 memory:e200000000-e201ffffff memory:e000000000-e0000fffff memory:e204000000-e205ffffff
#
# Device speed: 100000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information (via dmidecode)
# ========================================
# Getting SMBIOS data from sysfs.
# SMBIOS 3.1.1 present.
# 
# Handle 0x0004, DMI type 4, 48 bytes
# Processor Information
# 	Socket Designation: Socket 0
# 	Type: Central Processor
# 	Family: ARMv8
# 	Manufacturer: https://www.mellanox.com
# 	ID: 80 D0 1F 41 00 00 00 00
# 	Signature: Implementor 0x41, Variant 0x1, Architecture 15, Part 0xd08, Revision 0
# 	Version: Mellanox BlueField-2 [A0] A72(D08) r1p0
# 	Voltage: 0.8 V
# 	External Clock: 200 MHz
# 	Max Speed: 2500 MHz
# 	Current Speed: 2500 MHz
# 	Status: Populated, Enabled
# 	Upgrade: Other
# 	L1 Cache Handle: 0x0005
# 	L2 Cache Handle: 0x0006
# 	L3 Cache Handle: 0x0007
# 	Serial Number: Unspecified Serial Number
# 	Asset Tag: Unspecified Asset Tag
# 	Part Number: OPN: MBF2H516A-CENO
# 	Core Count: 8
# 	Core Enabled: 8
# 	Characteristics:
# 		64-bit capable
# 		Multi-Core
# 		Hardware Thread
# 		Enhanced Virtualization
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       16348520 kB
# ========================================
#
# System Information
# ========================================
# Linux linux 5.4.44-mlnx.14.gd7fb187 #1 SMP PREEMPT Tue Sep 15 16:18:01 UTC 2020 aarch64 aarch64 aarch64 GNU/Linux
# ========================================
#
# Start of test: 2021-01-01T01:55:26,984659782+00:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	3	0	1	26003.00	28.86
0	3	0	5	28695.00	126.54
0	3	0	10	43323.33	25.00
0	3	0	15	43983.67	138.56
0	3	0	20	44549.33	178.72
0	3	0	25	44886.67	204.18
0	3	5	1	26222.67	92.46
0	3	5	5	28718.33	184.14
0	3	5	10	44509.00	76.37
0	3	5	15	45080.33	179.55
0	3	5	20	45328.33	144.53
0	3	5	25	45617.00	41.14
0	3	10	1	26599.67	195.43
0	3	10	5	29322.00	353.06
0	3	10	10	44585.67	210.38
0	3	10	15	45200.67	156.34
0	3	10	20	45470.33	166.68
0	3	10	25	45910.00	143.29
0	3	15	1	27023.33	95.92
0	3	15	5	28829.33	115.19
0	3	15	10	44879.67	46.16
0	3	15	15	45122.00	262.01
0	3	15	20	45383.00	234.64
0	3	15	25	45973.33	73.86
0	3	20	1	27163.33	155.55
0	3	20	5	29104.67	275.81
0	3	20	10	44813.00	130.78
0	3	20	15	45207.00	62.12
0	3	20	20	45417.33	211.80
0	3	20	25	45952.67	185.35
0	3	25	1	27447.33	252.62
0	3	25	5	29117.33	228.21
0	3	25	10	44921.00	66.22
0	3	25	15	45080.33	217.92
0	3	25	20	45373.33	281.71
0	3	25	25	45809.00	204.14
0	4	0	1	31592.00	48.08
0	4	0	5	43481.33	43.84
0	4	0	10	44037.33	21.64
0	4	0	15	45463.00	31.97
0	4	0	20	46383.00	58.67
0	4	0	25	46971.00	32.26
0	4	5	1	42564.00	155.32
0	4	5	5	45859.00	27.47
0	4	5	10	45812.00	75.59
0	4	5	15	46254.67	27.45
0	4	5	20	47109.33	21.31
0	4	5	25	47874.67	75.30
0	4	10	1	44564.00	435.25
0	4	10	5	46085.67	29.04
0	4	10	10	45891.00	124.02
0	4	10	15	46481.33	69.80
0	4	10	20	47141.67	36.61
0	4	10	25	47974.00	74.99
0	4	15	1	44697.67	91.52
0	4	15	5	46096.67	144.80
0	4	15	10	45795.00	130.42
0	4	15	15	46551.67	34.62
0	4	15	20	47195.67	118.60
0	4	15	25	47802.00	156.12
0	4	20	1	45695.00	171.52
0	4	20	5	46193.67	14.08
0	4	20	10	45805.33	86.55
0	4	20	15	46388.67	154.82
0	4	20	20	47227.33	95.68
0	4	20	25	48036.67	89.75
0	4	25	1	46102.67	143.97
0	4	25	5	46259.33	34.18
0	4	25	10	45740.33	130.62
0	4	25	15	46548.00	90.03
0	4	25	20	47225.33	143.14
0	4	25	25	47925.67	118.86
0	5	0	1	30118.67	17.63
0	5	0	5	42300.33	75.90
0	5	0	10	42998.67	74.94
0	5	0	15	45369.00	52.38
0	5	0	20	46245.00	12.83
0	5	0	25	47047.00	72.83
0	5	5	1	40292.67	370.69
0	5	5	5	45084.67	117.67
0	5	5	10	45651.33	78.04
0	5	5	15	46021.67	332.93
0	5	5	20	46778.33	325.52
0	5	5	25	47172.33	233.19
0	5	10	1	42219.00	45.44
0	5	10	5	45520.67	32.31
0	5	10	10	45499.00	97.59
0	5	10	15	46173.00	40.01
0	5	10	20	46738.67	47.68
0	5	10	25	47207.67	96.63
0	5	15	1	42499.00	130.32
0	5	15	5	45407.33	165.50
0	5	15	10	45374.67	58.52
0	5	15	15	46163.33	107.93
0	5	15	20	46724.33	41.61
0	5	15	25	47035.67	6.24
0	5	20	1	42475.33	445.50
0	5	20	5	45634.67	46.71
0	5	20	10	45376.00	116.52
0	5	20	15	46236.33	74.55
0	5	20	20	46567.33	41.64
0	5	20	25	46954.67	40.96
0	5	25	1	43001.33	279.17
0	5	25	5	45402.67	340.17
0	5	25	10	45334.67	162.87
0	5	25	15	46035.33	23.61
0	5	25	20	46600.00	148.93
0	5	25	25	47074.67	95.46
0	6	0	1	29081.33	62.40
0	6	0	5	43054.67	34.30
0	6	0	10	57605.33	8.99
0	6	0	15	58546.67	32.26
0	6	0	20	59002.67	35.26
0	6	0	25	59322.00	26.70
0	6	5	1	41152.00	209.25
0	6	5	5	45973.00	36.48
0	6	5	10	60126.00	66.71
0	6	5	15	60394.00	86.73
0	6	5	20	60390.00	40.90
0	6	5	25	60430.00	41.24
0	6	10	1	43002.00	151.45
0	6	10	5	46217.00	105.61
0	6	10	10	60572.33	35.14
0	6	10	15	60617.67	63.46
0	6	10	20	60458.67	141.47
0	6	10	25	60720.00	48.13
0	6	15	1	43762.00	85.35
0	6	15	5	45852.67	584.54
0	6	15	10	60678.67	52.26
0	6	15	15	60761.00	124.59
0	6	15	20	60707.33	134.77
0	6	15	25	60631.67	14.84
0	6	20	1	44128.67	66.24
0	6	20	5	46306.67	74.97
0	6	20	10	60667.00	66.55
0	6	20	15	60791.33	97.36
0	6	20	20	60607.00	97.83
0	6	20	25	60598.00	31.82
0	6	25	1	44164.00	174.67
0	6	25	5	46347.00	39.66
0	6	25	10	60856.33	37.37
0	6	25	15	60778.67	70.68
0	6	25	20	60769.33	59.96
0	6	25	25	60580.00	103.17
0	7	0	1	23138.33	48.58
0	7	0	5	40577.00	175.60
0	7	0	10	58503.33	51.55
0	7	0	15	59314.67	57.75
0	7	0	20	59675.33	46.69
0	7	0	25	59822.00	114.90
0	7	5	1	32080.00	89.60
0	7	5	5	43281.67	307.04
0	7	5	10	60431.33	80.25
0	7	5	15	60670.00	91.57
0	7	5	20	60828.67	49.70
0	7	5	25	60823.67	41.70
0	7	10	1	33045.33	648.41
0	7	10	5	43620.33	322.49
0	7	10	10	60771.33	127.66
0	7	10	15	60788.67	168.46
0	7	10	20	60761.00	76.58
0	7	10	25	60762.67	67.36
0	7	15	1	33841.67	780.75
0	7	15	5	43827.00	438.39
0	7	15	10	60598.67	97.67
0	7	15	15	60769.00	79.16
0	7	15	20	60826.67	109.97
0	7	15	25	60793.67	78.81
0	7	20	1	32941.67	488.92
0	7	20	5	43850.00	245.10
0	7	20	10	60737.33	34.34
0	7	20	15	60763.00	208.37
0	7	20	20	60816.33	13.22
0	7	20	25	60869.67	233.10
0	7	25	1	33196.00	464.64
0	7	25	5	44182.00	540.42
0	7	25	10	60965.33	93.10
0	7	25	15	60792.00	44.59
0	7	25	20	60738.33	33.52
0	7	25	25	60793.67	174.32
0	8	0	1	20929.33	381.64
0	8	0	5	36815.00	404.90
0	8	0	10	63265.67	73.49
0	8	0	15	63595.33	70.45
0	8	0	20	63755.33	35.65
0	8	0	25	63809.67	27.96
0	8	5	1	30074.67	819.14
0	8	5	5	39739.00	169.85
0	8	5	10	64260.67	18.62
0	8	5	15	64246.33	91.04
0	8	5	20	64159.33	9.29
0	8	5	25	64093.67	60.58
0	8	10	1	30158.67	594.47
0	8	10	5	39601.00	253.52
0	8	10	10	64301.33	6.24
0	8	10	15	64230.67	11.15
0	8	10	20	64200.67	31.03
0	8	10	25	64085.33	26.39
0	8	15	1	30461.67	1392.74
0	8	15	5	40494.33	44.72
0	8	15	10	64299.67	3.86
0	8	15	15	64233.00	12.33
0	8	15	20	64192.33	29.10
0	8	15	25	64113.67	5.91
0	8	20	1	31100.00	570.98
0	8	20	5	39528.33	268.08
0	8	20	10	64306.67	7.04
0	8	20	15	64226.33	5.44
0	8	20	20	64203.33	34.88
0	8	20	25	64107.00	10.23
0	8	25	1	30038.33	1545.05
0	8	25	5	39874.33	88.68
0	8	25	10	64309.00	9.09
0	8	25	15	64244.00	3.27
0	8	25	20	64192.33	4.50
0	8	25	25	64185.00	44.95

# End of test: 2021-01-01T07:05:32,227580939+00:00
