# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT42822 BlueField-2 integrated ConnectX-6 Dx network controller
# vendor: Mellanox Technologies
# physical id: 0
# bus info: pci@0000:03:00.0
# logical name: p0
# version: 00
# serial: 0c:42:a1:a4:89:c0
# capacity: 40Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list rom ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd 40000bt-fd autonegotiation
# configuration: autonegotiation=on broadcast=yes driver=mlx5_core driverversion=5.1-2.3.7 duplex=full firmware=24.28.2006 (MT_0000000477) ip=10.10.1.4 latency=0 link=yes multicast=yes
# resources: iomemory:e20-e1f irq:64 memory:e200000000-e201ffffff memory:e000000000-e0000fffff memory:e204000000-e205ffffff
#
# Device speed: 100000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information (via dmidecode)
# ========================================
# Getting SMBIOS data from sysfs.
# SMBIOS 3.1.1 present.
# 
# Handle 0x0004, DMI type 4, 48 bytes
# Processor Information
# 	Socket Designation: Socket 0
# 	Type: Central Processor
# 	Family: ARMv8
# 	Manufacturer: https://www.mellanox.com
# 	ID: 80 D0 1F 41 00 00 00 00
# 	Signature: Implementor 0x41, Variant 0x1, Architecture 15, Part 0xd08, Revision 0
# 	Version: Mellanox BlueField-2 [A0] A72(D08) r1p0
# 	Voltage: 0.8 V
# 	External Clock: 200 MHz
# 	Max Speed: 2500 MHz
# 	Current Speed: 2500 MHz
# 	Status: Populated, Enabled
# 	Upgrade: Other
# 	L1 Cache Handle: 0x0005
# 	L2 Cache Handle: 0x0006
# 	L3 Cache Handle: 0x0007
# 	Serial Number: Unspecified Serial Number
# 	Asset Tag: Unspecified Asset Tag
# 	Part Number: OPN: MBF2H516A-CENO
# 	Core Count: 8
# 	Core Enabled: 8
# 	Characteristics:
# 		64-bit capable
# 		Multi-Core
# 		Hardware Thread
# 		Enhanced Virtualization
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       16348520 kB
# ========================================
#
# System Information
# ========================================
# Linux linux 5.4.44-mlnx.14.gd7fb187 #1 SMP PREEMPT Tue Sep 15 16:18:01 UTC 2020 aarch64 aarch64 aarch64 GNU/Linux
# ========================================
#
# Start of test: 2020-12-31T20:23:11,724986127+00:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	3	10	1	26271.33	81.88
0	3	10	5	28230.67	217.09
0	3	10	10	43595.00	68.68
0	3	10	15	44101.00	74.69
0	3	10	20	44567.67	121.53
0	3	10	25	44865.00	204.35
0	3	15	1	26761.33	278.73
0	3	15	5	28774.33	356.59
0	3	15	10	43798.67	94.44
0	3	15	15	44069.67	57.71
0	3	15	20	44505.67	185.94
0	3	15	25	44698.00	69.76
0	3	20	1	26281.67	318.53
0	3	20	5	28768.33	506.63
0	3	20	10	43578.33	186.28
0	3	20	15	44196.00	114.89
0	3	20	20	44480.67	290.56
0	3	20	25	44875.00	26.13
0	3	25	1	26698.00	201.62
0	3	25	5	28921.67	570.61
0	3	25	10	43735.33	27.40
0	3	25	15	44101.00	108.11
0	3	25	20	44271.33	200.04
0	3	25	25	44762.33	26.34
0	4	0	1	30958.33	72.71
0	4	0	5	42474.00	45.76
0	4	0	10	43045.33	129.71
0	4	0	15	44254.67	144.91
0	4	0	20	45351.00	136.74
0	4	0	25	46113.67	156.08
0	4	5	1	41440.67	60.14
0	4	5	5	44678.00	106.09
0	4	5	10	44657.00	84.76
0	4	5	15	45467.33	18.15
0	4	5	20	45923.00	60.07
0	4	5	25	46650.00	83.77
0	4	10	1	43745.00	387.77
0	4	10	5	45062.67	30.88
0	4	10	10	44782.00	71.63
0	4	10	15	45207.33	36.61
0	4	10	20	46008.33	124.01
0	4	10	25	46735.00	25.57
0	4	15	1	43920.67	35.98
0	4	15	5	45078.33	127.37
0	4	15	10	44686.00	147.90
0	4	15	15	45401.00	129.08
0	4	15	20	46090.67	44.50
0	4	15	25	46648.67	82.69
0	4	20	1	44640.67	84.69
0	4	20	5	45165.67	45.83
0	4	20	10	44630.00	134.54
0	4	20	15	45188.00	80.13
0	4	20	20	45932.67	174.47
0	4	20	25	46733.67	28.34
0	4	25	1	44936.33	91.07
0	4	25	5	45137.33	64.98
0	4	25	10	44636.33	77.22
0	4	25	15	45423.33	18.62
0	4	25	20	46080.33	191.48
0	4	25	25	46626.67	169.58
0	5	0	1	29448.00	24.34
0	5	0	5	41264.00	48.87
0	5	0	10	41962.00	13.06
0	5	0	15	44332.00	21.65
0	5	0	20	45277.00	37.69
0	5	0	25	45947.33	17.56
0	5	5	1	39521.00	55.12
0	5	5	5	44080.67	55.84
0	5	5	10	43939.00	417.73
0	5	5	15	44848.33	253.38
0	5	5	20	45660.67	350.34
0	5	5	25	46183.00	229.15
0	5	10	1	40884.67	53.11
0	5	10	5	44426.00	16.75
0	5	10	10	44546.00	111.00
0	5	10	15	44597.00	276.73
0	5	10	20	45417.33	299.71
0	5	10	25	45943.67	104.77
0	5	15	1	41104.33	657.55
0	5	15	5	44574.00	33.66
0	5	15	10	44356.67	29.01
0	5	15	15	45031.67	84.25
0	5	15	20	45686.00	215.82
0	5	15	25	46011.33	35.52
0	5	20	1	41498.67	395.02
0	5	20	5	44577.67	21.36
0	5	20	10	43959.33	456.07
0	5	20	15	45152.00	60.81
0	5	20	20	45442.33	124.33
0	5	20	25	46092.33	89.27
0	5	25	1	42117.00	152.64
0	5	25	5	44328.33	126.10
0	5	25	10	44231.67	275.92
0	5	25	15	44749.67	123.71
0	5	25	20	45290.33	74.73
0	5	25	25	46101.33	44.51
0	6	0	1	28380.00	74.42
0	6	0	5	42106.00	35.19
0	6	0	10	56396.00	13.14
0	6	0	15	57402.00	12.83
0	6	0	20	57850.67	11.67
0	6	0	25	58072.33	4.78
0	6	5	1	40337.33	69.00
0	6	5	5	44879.67	129.98
0	6	5	10	59015.00	19.30
0	6	5	15	59277.33	24.72
0	6	5	20	59269.67	33.37
0	6	5	25	59284.67	22.45
0	6	10	1	42130.33	93.90
0	6	10	5	45213.00	61.75
0	6	10	10	59092.00	98.74
0	6	10	15	59326.00	31.59
0	6	10	20	59453.67	38.51
0	6	10	25	59210.67	58.46
0	6	15	1	42888.33	98.22
0	6	15	5	45230.33	21.31
0	6	15	10	59511.67	19.40
0	6	15	15	59463.67	48.23
0	6	15	20	59451.33	96.51
0	6	15	25	59386.00	29.43
0	6	20	1	43029.33	92.25
0	6	20	5	45308.00	41.82
0	6	20	10	59589.00	58.66
0	6	20	15	59555.00	34.29
0	6	20	20	59416.33	107.26
0	6	20	25	59398.67	72.56
0	6	25	1	43012.33	232.76
0	6	25	5	45344.00	77.70
0	6	25	10	59545.33	87.43
0	6	25	15	59563.00	22.02
0	6	25	20	59317.33	323.59
0	6	25	25	59280.67	79.09
0	7	0	1	22105.00	94.89
0	7	0	5	39565.67	117.88
0	7	0	10	57116.33	136.97
0	7	0	15	58016.00	66.97
0	7	0	20	58363.00	86.61
0	7	0	25	58429.33	46.20
0	7	5	1	31566.67	548.86
0	7	5	5	42078.67	144.68
0	7	5	10	59125.67	43.03
0	7	5	15	59366.00	40.82
0	7	5	20	59520.67	92.15
0	7	5	25	59426.67	55.68
0	7	10	1	31249.00	524.68
0	7	10	5	42558.00	241.83
0	7	10	10	59377.00	186.68
0	7	10	15	59576.33	89.54
0	7	10	20	59593.67	113.15
0	7	10	25	59487.00	50.25
0	7	15	1	33228.33	879.14
0	7	15	5	42911.33	424.59
0	7	15	10	59279.67	110.77
0	7	15	15	59493.33	81.88
0	7	15	20	59409.67	101.51
0	7	15	25	59446.67	174.30
0	7	20	1	32504.00	606.40
0	7	20	5	42683.33	55.04
0	7	20	10	59589.33	104.93
0	7	20	15	59560.67	22.53
0	7	20	20	59457.33	60.99
0	7	20	25	59611.33	95.23
0	7	25	1	32100.00	603.53
0	7	25	5	42837.33	142.46
0	7	25	10	59491.33	152.66
0	7	25	15	59642.33	121.91
0	7	25	20	59512.67	46.94
0	7	25	25	59604.00	31.82
0	8	0	1	20044.33	98.95
0	8	0	5	36202.00	68.72
0	8	0	10	61950.67	12.47
0	8	0	15	62259.67	54.62
0	8	0	20	62436.67	62.49
0	8	0	25	62453.67	20.81
0	8	5	1	28592.00	1081.88
0	8	5	5	38468.33	261.32
0	8	5	10	62902.00	11.52
0	8	5	15	62885.00	2.83
0	8	5	20	62916.33	48.23
0	8	5	25	62838.00	41.96
0	8	10	1	30385.67	450.77
0	8	10	5	38783.67	250.55
0	8	10	10	62987.00	8.52
0	8	10	15	62925.00	31.02
0	8	10	20	62881.33	33.07
0	8	10	25	62818.33	8.01
0	8	15	1	29379.67	646.35
0	8	15	5	39310.67	516.81
0	8	15	10	62993.00	11.22
0	8	15	15	62925.67	6.60
0	8	15	20	62914.33	29.85
0	8	15	25	62835.00	10.03
0	8	20	1	30356.33	618.21
0	8	20	5	39087.67	397.92
0	8	20	10	63077.67	47.67
0	8	20	15	62929.00	6.68
0	8	20	20	62909.00	55.45
0	8	20	25	62845.67	49.56
0	8	25	1	30288.67	1327.91
0	8	25	5	39174.67	73.40
0	8	25	10	63026.33	43.61
0	8	25	15	63000.67	91.69
0	8	25	20	62868.00	12.25
0	8	25	25	62855.33	60.07

# End of test: 2021-01-01T01:33:14,059485850+00:00
